13:38:35 | INFO    | api                    | GET /health -> 200 (0.4ms) cid=a8259de3-19e1-430d-b846-df90cda8c25e
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (5.4ms) cid=c538f8c5-88b8-4a40-ba68-db0ba305fc20
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (5.0ms) cid=65d827bb-d52e-421d-bb91-c28c46ec6804
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (5.2ms) cid=e7634ed5-1349-4472-88d8-a225d533729d
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (5.9ms) cid=61681c5e-afbc-496d-b8cb-d5d505f91243
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (5.3ms) cid=82ca2355-16a0-48db-b8f4-ecba953ba39b
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (1.8ms) cid=5bc5c432-a4eb-4f87-990a-978a50d8fbd4
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (2.2ms) cid=fcbbe5f4-8a2f-44c9-97d5-169bda30f91c
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (5.7ms) cid=e3ed1756-a2c8-4757-a0dc-06b102b066e8
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (5.8ms) cid=f315ba6d-1f33-4ca1-9d83-eb212ad8158b
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (5.8ms) cid=0b1e6314-aaf6-4bfa-bfaa-c3402c8c30c1
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (7.2ms) cid=d62e764b-dda8-47bd-a665-4c7dc2ecb818
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (5.2ms) cid=ec29f33d-6117-4535-8c42-220e41f40af6
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (2.9ms) cid=bf4a0d5c-e880-47b3-9992-9dd1fce0bad3
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (2.1ms) cid=1533226e-2e5a-4974-8d52-dd49010b1400
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (3.4ms) cid=8f875b11-f38b-4dec-9ca9-7203c5499838
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (3.9ms) cid=1b4f8247-70dc-49ef-a9f4-273ed8c4bd58
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (4.3ms) cid=a3aae102-41bf-4330-a979-aa9cc77fa3e8
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (4.1ms) cid=96b31c66-09a8-4875-b4dc-f1bd37a59a0b
16:51:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (4.4ms) cid=200e97b1-cb9f-4f68-8333-633868809536
16:51:48 | INFO    | api                    | GET /storage/cases -> 200 (1.8ms) cid=89aa7c79-750f-4f24-8f44-5eb1691e2644
16:51:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (1.7ms) cid=2b3d218d-5275-4ae2-b324-ef192a628054
16:53:28 | INFO    | api                    | GET /storage/cases -> 200 (1.6ms) cid=b686cf46-e9b8-4ba1-b86b-1ec6a0932174
16:53:28 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (2.0ms) cid=cadbc607-7873-4456-b924-dcf603aa8560
16:53:28 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (1.7ms) cid=3a2911bc-8ea9-42c2-a306-ea1b8208b050
16:53:28 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (1.8ms) cid=a159e42a-e54d-4896-a9de-814bae6d7146
16:53:29 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (1.7ms) cid=d32facd2-3f1d-437e-84d3-e38bdb85f732
16:53:29 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (1.8ms) cid=e9d20c0f-e5a8-4c34-a1e6-442f536159af
16:53:29 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (1.7ms) cid=795e9485-b6ff-42e3-9a7c-6982bfa6dffb
16:55:29 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (2.3ms) cid=b148a62c-0b39-41b9-a5eb-5096eb742331
16:55:40 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (2.3ms) cid=d36c0066-5500-4970-8de3-3594d00f8ef0
16:57:13 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (2.4ms) cid=6c632bd1-82c3-48f6-b62d-21638571f842
16:58:04 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=01b95b0f-ce24-433a-9465-96db90f89f8d
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (5.2ms) cid=b61fe46e-29d4-4e88-aaae-9d83d9a41651
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (6.1ms) cid=75816c36-2900-40ee-81a3-c764fa13b16d
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (7.8ms) cid=980e758a-ab68-499c-8bed-28a2c25b9a2f
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (7.3ms) cid=6c7e8837-05d4-4452-8ad8-3cbd3073c9a8
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (7.8ms) cid=2b6c1e59-a4a0-410d-886f-182a470e39c1
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (7.2ms) cid=78699236-05dd-4acf-a2a9-135344ed6fdb
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (3.1ms) cid=5a4439c0-fe18-4ec4-a5e6-372945e41839
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (2.4ms) cid=b661fc6e-0348-4046-b14c-87b9b7448de8
16:58:04 | INFO    | api                    | GET /health -> 200 (0.2ms) cid=8fb0d5bc-5b9d-4758-9900-4400f8b45879
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (4.9ms) cid=54f18ab3-1969-49ac-9bbc-a5e47ed721e3
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (5.3ms) cid=66ace452-267a-4f19-9b20-c62154e6cbfb
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (5.8ms) cid=bd66e7ee-c1be-4e04-8821-807c69984203
16:58:04 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (5.5ms) cid=2f88d5e0-84d5-433d-bb04-cc2cbdc8e6f1
16:58:10 | INFO    | api                    | GET /health -> 200 (0.2ms) cid=6b64b078-1c87-4695-8a67-e8ad30c17715
16:58:10 | INFO    | api                    | GET /health -> 200 (0.2ms) cid=9b028100-369e-4d7e-881f-65abb78d9e62
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (5.3ms) cid=4fcd39dd-3120-4901-af78-e9f87106266f
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (5.4ms) cid=3b30b1d4-856a-4c8f-9802-0422b95b71d8
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (6.2ms) cid=1958483d-3af2-4ba5-93a3-392b339394b5
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (6.5ms) cid=bf1c80ba-9be8-4a33-95ce-4d4cfd8672e1
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (4.7ms) cid=a47dcafb-23a3-4b13-9eed-a37005e23e54
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (7.0ms) cid=d72640c2-d7a3-4a27-892b-dc4c78fc3aa4
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (2.2ms) cid=b545f684-0491-4bd5-b416-67b463c374de
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (1.9ms) cid=13ee4ccb-eeb4-452e-9dd3-2f3b4ed7b7da
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (3.8ms) cid=321e0318-490f-427d-a3f3-915c7fcae39b
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (3.9ms) cid=322fc3bf-6f44-4995-b9bc-c05963f1a7b7
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (4.6ms) cid=aaed7f7c-9a57-4820-9b0c-6a7bac14dfff
16:58:10 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (4.6ms) cid=4af2c998-60dc-4611-ba90-10da4f5e9766
16:58:25 | INFO    | api                    | GET /health -> 200 (0.5ms) cid=bf8c4be4-285d-468f-b939-32fa15fa5707
16:58:25 | INFO    | api                    | GET /config -> 200 (1.8ms) cid=35c2dda8-1f72-4608-981d-fa804c466917
16:58:25 | INFO    | api                    | GET /health -> 200 (0.2ms) cid=af5c1b4e-6de4-49f4-9417-ffb4f015cce8
16:58:25 | INFO    | api                    | GET /config -> 200 (0.9ms) cid=f789a4f5-d33f-4d66-8f64-5a4bf83429e8
17:02:06 | INFO    | api                    | GET /health -> 200 (0.9ms) cid=d5838bf7-e2f6-40c1-a8e0-a8cfa48612a4
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (7.6ms) cid=ba157e31-c2f2-4fe0-aa62-c7df925ddaa9
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (8.3ms) cid=bd9b19a0-9548-49c3-bbc5-8b134c737a8e
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (8.5ms) cid=7644f11f-0395-4bf5-bc4e-011d88b70142
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (8.9ms) cid=a0a49aa2-e700-4c47-a050-83ae68318fae
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (9.5ms) cid=543c27bd-9f84-43f0-b431-3cb74c063f4a
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (5.7ms) cid=a521b2b1-5b29-46cb-8ce1-272ac7ee21b7
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (2.4ms) cid=c8ef0ffa-cbc9-40f1-b8b8-d7a2dbe326a6
17:02:06 | INFO    | api                    | GET /health -> 200 (0.2ms) cid=3bae5305-a487-4289-ba0e-4fccb2471fff
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (5.6ms) cid=2c5064f8-6848-4b58-ac31-9f6d0af2e7eb
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (6.9ms) cid=011811ee-94f7-4da0-954a-c1f9afd68349
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (6.4ms) cid=dedb4ad3-fb29-4d93-ab5b-65f6b6287903
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (6.4ms) cid=b13d3f09-a0f9-4137-892f-b56ec547ca4d
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (6.6ms) cid=45dc5cc4-e6e5-49dc-b158-8cc544cd7044
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (2.3ms) cid=73604e0b-3965-4699-8d8b-2ee1d2ffd079
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (5.8ms) cid=72ad1990-0819-436e-a1be-56cac7eb5000
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (5.8ms) cid=41c27a37-01e6-448a-9c7a-5031bc19bee7
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (6.4ms) cid=f02f7d41-956b-4fee-9a9e-e6b427cb802c
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (5.8ms) cid=9dcc1bb4-bb88-4e01-9ae6-f1168613a623
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (5.8ms) cid=c0d0e26a-ed1f-4fb4-bd0f-a3c443010fe2
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (5.0ms) cid=66816849-8a6e-4a33-a0c4-8ab4f5749683
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (3.6ms) cid=2ff4e423-3c42-469b-922b-15c061be89bc
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (3.6ms) cid=a237b432-9ae1-49e4-a220-5571fc196211
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (4.0ms) cid=cbeea687-c3e7-4118-998a-3c22fad37bd6
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (5.3ms) cid=fa92b165-9625-4e70-bbea-2ba124d54bc6
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (5.1ms) cid=6373672e-5b43-4966-904b-59e7959e6a56
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (5.1ms) cid=12df32c3-a644-414c-9399-3420d4dea5dd
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (2.8ms) cid=84c7a7d5-f19d-4bce-8152-44c2377a184f
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (2.9ms) cid=5f4cec0a-8b0a-4a87-93d8-197146bad70a
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (6.8ms) cid=87c58e27-7616-45aa-902c-9b89fabd040a
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (6.8ms) cid=a70a0892-de58-4b6d-bde7-bd6adbb116cd
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (5.6ms) cid=f790a803-aed0-43e3-a6a4-a09b4d1a7151
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (8.1ms) cid=2edb8b1d-4393-4e54-b7e4-bf2ed76ffeb3
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (5.2ms) cid=44088abe-c7fa-4cf5-9561-4c9bc8150bdc
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (4.7ms) cid=55a1c643-83f7-4b5a-af07-8923f8b76b5a
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (3.3ms) cid=d940beb3-db8b-4f6a-af90-074b076bc0cc
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (3.8ms) cid=aa0bf21d-cf0a-4e1a-8c8c-d1d1cbc4bf8c
17:02:06 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (4.9ms) cid=d3d7f384-3214-47c3-872b-508a49c14978
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (6.6ms) cid=c58891da-c146-4af7-9932-c5075a232c5c
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (7.4ms) cid=dfd474ff-7f06-4023-a08e-a89fed83a73d
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (8.0ms) cid=75513406-5a10-4e9d-9861-1e08de87e898
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (5.1ms) cid=421334e8-ae7d-46bb-b1f5-21bc157dd429
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (8.3ms) cid=ae1e9ede-1665-41fc-9965-18401d7cb51b
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (9.5ms) cid=9915af0f-626c-4af3-b1bc-bcc5ed5b27c1
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (5.4ms) cid=de71b0f5-0e35-4c8f-9177-07c8e62caeb4
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (5.8ms) cid=2756d900-2cd7-4ae7-b4c2-ed23ad87b80e
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (6.3ms) cid=d3dffc2e-fa32-4a1f-b634-27464a7d05ef
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (6.8ms) cid=c9c3d073-6ff3-4c33-a5c0-294c0acde2fb
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (7.1ms) cid=4ab0cb55-f2f8-4dcd-8f6a-c19b857c2022
17:04:48 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (5.8ms) cid=628fda6c-cbff-4370-99fc-4c548f585d38
17:05:46 | INFO    | api                    | GET /health -> 200 (0.5ms) cid=fb7c6134-96db-4ccc-9259-5fa9decbb610
17:05:46 | INFO    | api                    | GET /health -> 200 (0.6ms) cid=5db5ca43-c79e-4490-8bb9-ce007a7c5168
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (5.6ms) cid=0c5e9096-93d3-48bd-9857-c8db238570ad
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (6.8ms) cid=c7546840-fa9e-472d-8271-1205024240a2
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (7.5ms) cid=36275749-d22a-4b43-871d-972cbcc27b27
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (8.5ms) cid=4648fa05-10b3-4edb-85cd-bce65f8a12af
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (6.1ms) cid=ffb7b0b6-20d0-444f-87ba-d006eeda8ff6
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (5.5ms) cid=a789c7ab-4cd9-4e7e-9ca3-f182ccefd380
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (2.4ms) cid=799f407b-69d4-4ff2-96e9-de684b230e89
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (4.2ms) cid=b764ae89-97ad-43bb-b0a0-c6eaf6957cc0
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (5.7ms) cid=949b3f1b-15fe-4185-8c3b-4a0b6125b4cc
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (4.5ms) cid=6994e156-44d3-434d-bfb9-28a33c12d203
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (5.1ms) cid=ff453545-7e7d-4a9a-92aa-79ea61978820
17:05:46 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (6.0ms) cid=4c090a82-588f-4427-a725-c7544cd10fa6
17:05:51 | INFO    | connectors.local_connector | Fetched 27 emails from data\raw_emails\inbox
17:05:51 | INFO    | api.connector          | connector.fetch source=local -> 27 emails cid=daa9e6d2-efab-4dd5-bde5-90782a27cad9
17:05:51 | INFO    | api                    | POST /connector/fetch -> 200 (8.4ms) cid=daa9e6d2-efab-4dd5-bde5-90782a27cad9
17:05:58 | INFO    | connectors.local_connector | Fetched 27 emails from data\raw_emails\inbox
17:05:58 | WARNING | email_agent            | AMBIGUOUS (0.30) | Settlement query – account reconciliation | subject['settlement']
17:05:58 | WARNING | email_agent            | AMBIGUOUS (0.30) | Re: Confirmation needed | subject['confirm']
17:05:58 | WARNING | email_agent            | AMBIGUOUS (0.30) | Pending transaction follow-up | subject['transaction']
17:05:58 | WARNING | email_agent            | DUPLICATE trade_id FXOPT-2026-00053 — skipping (FX Trade Settlement[FXOPT-2026-00053] – USD/CAD – 26_05_26 - UTIY6WKTAKPUXQPHR62GDSW0053)
17:05:58 | WARNING | email_agent            | DUPLICATE trade_id FXOPT-2026-00056 — skipping (FX Trade Settlement FXOPT-2026-00056 – 26/05/26 – UTIPTK93TYT7D5J60FKHMY40056)
17:05:58 | INFO    | email_agent            | ========================================================
17:05:58 | INFO    | email_agent            | [Phase 1 Run Complete]
17:05:58 | INFO    | email_agent            |   Emails read:          27
17:05:58 | INFO    | email_agent            |   RELEVANT (stored):    0
17:05:58 | INFO    | email_agent            |   AMBIGUOUS (skipped):  3
17:05:58 | INFO    | email_agent            |   IRRELEVANT (skipped): 10
17:05:58 | INFO    | email_agent            |   DUPLICATE (skipped):  2
17:05:58 | INFO    | email_agent            |   Already processed:    12
17:05:58 | INFO    | email_agent            |   --- Ambiguous emails for manual review ---
17:05:58 | INFO    | email_agent            |     • Settlement query – account reconciliation
17:05:58 | INFO    | email_agent            |     • Re: Confirmation needed
17:05:58 | INFO    | email_agent            |     • Pending transaction follow-up
17:05:58 | INFO    | email_agent            | ========================================================
17:05:58 | INFO    | api.agent              | agent.run source=local -> relevant=0 ambiguous=3 irrelevant=10 duplicate=2 cid=8106c4c4-44c9-4654-ac2a-fae6c5c1d03a
17:05:58 | INFO    | api                    | POST /agent/run -> 200 (13.7ms) cid=8106c4c4-44c9-4654-ac2a-fae6c5c1d03a
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00050 -> 200 (6.5ms) cid=f6025a4a-bfd6-44ce-8125-920981fe830e
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00057 -> 200 (7.3ms) cid=158561d7-7d59-487c-93d8-73798c842cf1
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (7.8ms) cid=df5f801e-450d-4af7-835b-643e3e9b8c7c
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00053 -> 200 (7.5ms) cid=c616397c-a2ce-4bc8-870d-cdb2a4b42789
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00056 -> 200 (8.2ms) cid=63b4ae32-be7a-462c-ab04-1e63688837b5
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00049 -> 200 (7.6ms) cid=a31dfd1a-b8f0-4336-9101-e0923cf431c6
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00048 -> 200 (4.4ms) cid=288c967e-f56a-48df-b107-6168c81907d5
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00054 -> 200 (5.1ms) cid=ef80ea34-67d2-486b-9fce-d56f28ef12b8
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00047 -> 200 (5.4ms) cid=ef5def99-59c9-48cd-b45c-a80a41e2ec8c
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00058 -> 200 (5.9ms) cid=3c40cd9b-0da7-44fd-8613-b88b2d4ba59d
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00052 -> 200 (6.4ms) cid=57d853f9-5c97-493a-902f-182f735b711e
17:06:01 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00051 -> 200 (6.8ms) cid=1e55b61e-06c7-4119-8e0f-e4c6bb118a5e
17:09:40 | INFO    | api                    | GET /storage/cases/FXOPT-2026-00055 -> 200 (2.8ms) cid=028468f1-59f3-4ce9-ba88-8d5d456cbc22
17:21:29 | INFO    | api                    | GET /health -> 200 (0.7ms) cid=f0c6e756-6ea9-4b0a-a75e-69f16d015423
17:21:29 | INFO    | api                    | GET /config -> 200 (3.5ms) cid=f53a1e8f-c39e-484e-9452-648589cc1fa7
17:21:29 | INFO    | api                    | GET /health -> 200 (0.2ms) cid=7844c416-abb4-4cc0-8327-0eec0b0a8f65
17:21:29 | INFO    | api                    | GET /config -> 200 (1.0ms) cid=5c1f0707-3fb4-45d2-b8e2-0ebfa5183f65
17:21:46 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=f8fe82c3-fb5c-4c8a-b0c5-19ddc17cd18d
17:21:46 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=a8edf8f2-ff95-4d1e-981e-e8544f8bce8b
17:21:53 | INFO    | connectors.local_connector | Fetched 27 emails from data\raw_emails\inbox
17:21:53 | INFO    | api.connector          | connector.fetch source=local -> 27 emails cid=72e836fc-3137-4e26-bf45-76e8d488e300
17:21:53 | INFO    | api                    | POST /connector/fetch -> 200 (9.9ms) cid=72e836fc-3137-4e26-bf45-76e8d488e300
17:41:06 | INFO    | api                    | GET /health -> 200 (0.6ms) cid=95f14f26-3bc0-4e73-b530-f71b97b03e00
17:41:06 | INFO    | api                    | GET /config -> 200 (3.3ms) cid=04123e33-5d9b-4e07-aab3-a044c2a7ef62
17:41:06 | INFO    | api                    | GET /health -> 200 (0.2ms) cid=78b6bd3e-1ea2-4531-976e-09b2916cc2b8
17:41:06 | INFO    | api                    | GET /config -> 200 (0.8ms) cid=7afb67c0-dab9-41c6-8381-12cacbb589f6
17:42:21 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=d138e402-c4a0-4711-bcd4-49ffd1830ad7
17:42:21 | INFO    | api                    | GET /health -> 200 (0.3ms) cid=7d6875aa-afcf-4f6d-8c04-0e8f2a34fe25
17:42:28 | INFO    | connectors.local_connector | Fetched 27 emails from data\raw_emails\inbox
17:42:28 | INFO    | api.connector          | connector.fetch source=local -> 27 emails cid=f042a4e3-5a01-4629-bcb0-ec2122b6340f
17:42:28 | INFO    | api                    | POST /connector/fetch -> 200 (9.8ms) cid=f042a4e3-5a01-4629-bcb0-ec2122b6340f
17:42:46 | INFO    | connectors.local_connector | Fetched 27 emails from data\raw_emails\inbox
17:42:46 | INFO    | api                    | POST /connector/preview -> 200 (8.2ms) cid=490195e3-542b-49c1-9435-fe00dd7840ca
17:42:55 | INFO    | connectors.local_connector | Fetched 27 emails from data\raw_emails\inbox
17:42:55 | INFO    | api                    | POST /connector/preview -> 200 (7.6ms) cid=e75a1ceb-8416-4291-ba83-d6001c87c2a6
17:43:00 | INFO    | connectors.local_connector | Fetched 27 emails from data\raw_emails\inbox
17:43:00 | INFO    | api                    | POST /connector/preview -> 200 (7.6ms) cid=434c7a3b-6f1a-4a5c-9d1e-2651debdcb2f
17:43:14 | INFO    | connectors.local_connector | Fetched 27 emails from data\raw_emails\inbox
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement FXOPT-2026-00055 – 26/05/26 – UTI7UUBCXULJYLJEXQ77AWU0055 | trade_id=FXOPT-2026-00055
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement[FXOPT-2026-00056] – AUD/USD – 26_05_26 - UTIVSNUJZA7TZ0YNCXLL4ZK0056 | trade_id=FXOPT-2026-00056
17:43:14 | INFO    | email_agent            | RESTORED missing case folder | FX Trade Settlement FXOPT-2026-00057 – 26/05/26 – UTIFPZUE8YFBNTPBN78BMYY0057 | trade_id=FXOPT-2026-00057
